dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000003,native cell,1950
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000129,microglial cell,60
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,3704
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,37
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,874
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,2245
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,1834
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,16th week post-fertilization human stage,unknown,CL:1001602,cerebral cortex endothelial cell,69
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000003,native cell,388
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,80
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,717
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,37
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,45
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,110
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000003,native cell,2906
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,61
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000129,microglial cell,192
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,16118
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,34
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,348
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,4706
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,2771
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,1310
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000003,native cell,5500
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,62
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000129,microglial cell,230
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,2383
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,11
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,290
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,6124
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,2232
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,1014
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000003,native cell,3491
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,38
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000129,microglial cell,17
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,35
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,5
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,11
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,7533
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,1
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,409
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000003,native cell,2443
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,77
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000129,microglial cell,96
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,2870
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,6
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,482
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,334
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0011026,progenitor cell,211
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,1427
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000003,native cell,314
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,17
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000129,microglial cell,80
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,716
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,260
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,164
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,105
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary motor cortex,UBERON:0001384,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,625
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0000003,native cell,1017
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,32
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0000129,microglial cell,10
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,3432
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,23
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,211
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,14th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,755
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000003,native cell,1174
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000129,microglial cell,28
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,1863
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,22
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,368
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,1240
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,16th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,921
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,16th week post-fertilization human stage,unknown,CL:1001602,cerebral cortex endothelial cell,49
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000003,native cell,56
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,62
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,79
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,14
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,4
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,17th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,13
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000003,native cell,814
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,23
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000129,microglial cell,73
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,2305
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,82
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,4223
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,2329
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,18th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,665
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000003,native cell,7706
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,142
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000129,microglial cell,143
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,5
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,88
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,2200
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,1018
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,19th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,1465
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000003,native cell,740
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,27
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000129,microglial cell,167
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,2184
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,72
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,3804
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,1070
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,20th week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,623
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000003,native cell,4279
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,85
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000129,microglial cell,186
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,2246
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0000695,Cajal-Retzius cell,2
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,555
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,2214
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0011026,progenitor cell,467
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,22nd week post-fertilization human stage,unknown,CL:0013000,forebrain radial glial cell,1963
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000003,native cell,641
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000071,blood vessel endothelial cell,12
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000129,microglial cell,186
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0000679,glutamatergic neuron,1157
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0002453,oligodendrocyte precursor cell,687
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0010011,cerebral cortex GABAergic interneuron,3091
Second Trimester Human Developing Brain Regions and Cortical Areas,ae4f8ddd-cac9-4172-9681-2175da462f2e,primary somatosensory cortex,UBERON:0008933,unknown,unknown,25th week post-fertilization human stage,unknown,CL:0011026,progenitor cell,2908
